"PlotID"	"Study"	"Island"	"Scientific_name"	"Native_Status"	"Abundance"
"1164"	333	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	23
"1165"	333	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Myrsine lessertiana"	"native"	1
"1166"	334	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Acacia koa"	"native"	1
"1167"	335	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Acacia koa"	"native"	1
"1168"	335	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Antidesma platyphyllum"	"native"	2
"1169"	335	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	7
"1170"	335	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	13
"1171"	336	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Acacia koa"	"native"	1
"1172"	336	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	20
"1173"	338	"USFS_FIA_Hawaii"	"O'ahu Island (incl. Mokoli'i Islet)"	"Syzygium cumini"	"alien"	3
"1174"	338	"USFS_FIA_Hawaii"	"O'ahu Island (incl. Mokoli'i Islet)"	"Heliocarpus popayanensis"	"alien"	1
"1175"	340	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Aleurites moluccanus"	"alien"	3
"1176"	340	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Hibiscus tilliaceus"	"native"	23
"1177"	340	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Syzygium cumini"	"alien"	3
"1178"	342	"USFS_FIA_Hawaii"	"O'ahu Island (incl. Mokoli'i Islet)"	"Aleurites moluccanus"	"alien"	2
"1179"	342	"USFS_FIA_Hawaii"	"O'ahu Island (incl. Mokoli'i Islet)"	"Erythrina sandwicensis"	"native"	1
"1180"	342	"USFS_FIA_Hawaii"	"O'ahu Island (incl. Mokoli'i Islet)"	"Leucaena leucocephala"	"alien"	12
"1181"	342	"USFS_FIA_Hawaii"	"O'ahu Island (incl. Mokoli'i Islet)"	"Toona ciliata"	"alien"	4
"1182"	343	"USFS_FIA_Hawaii"	"Maui Island"	"Aleurites moluccanus"	"alien"	1
"1183"	343	"USFS_FIA_Hawaii"	"Maui Island"	"Eucalyptus robusta"	"alien"	11
"1184"	343	"USFS_FIA_Hawaii"	"Maui Island"	"Metrosideros polymorpha"	"native"	1
"1185"	343	"USFS_FIA_Hawaii"	"Maui Island"	"Psidium cattleianum"	"alien"	12
"1186"	343	"USFS_FIA_Hawaii"	"Maui Island"	"Psidium guajava"	"alien"	1
"1187"	344	"USFS_FIA_Hawaii"	"O'ahu Island (incl. Mokoli'i Islet)"	"Aleurites moluccanus"	"alien"	1
"1188"	344	"USFS_FIA_Hawaii"	"O'ahu Island (incl. Mokoli'i Islet)"	"Cinnamomum burmanni"	"alien"	2
"1189"	344	"USFS_FIA_Hawaii"	"O'ahu Island (incl. Mokoli'i Islet)"	"Metrosideros polymorpha"	"native"	2
"1190"	344	"USFS_FIA_Hawaii"	"O'ahu Island (incl. Mokoli'i Islet)"	"Psidium cattleianum"	"alien"	9
"1191"	344	"USFS_FIA_Hawaii"	"O'ahu Island (incl. Mokoli'i Islet)"	"Psidium guajava"	"alien"	2
"1192"	344	"USFS_FIA_Hawaii"	"O'ahu Island (incl. Mokoli'i Islet)"	"Schinus terebinthifolia"	"alien"	1
"1193"	345	"USFS_FIA_Hawaii"	"Maui Island"	"Aleurites moluccanus"	"alien"	1
"1194"	345	"USFS_FIA_Hawaii"	"Maui Island"	"Coprosma rhynchocarpa"	"native"	1
"1195"	345	"USFS_FIA_Hawaii"	"Maui Island"	"Diospyros sandwicensis"	"native"	1
"1196"	345	"USFS_FIA_Hawaii"	"Maui Island"	"Metrosideros polymorpha"	"native"	21
"1197"	345	"USFS_FIA_Hawaii"	"Maui Island"	"Nestegis sandwicensis"	"native"	1
"1198"	345	"USFS_FIA_Hawaii"	"Maui Island"	"Psidium guajava"	"alien"	4
"1199"	345	"USFS_FIA_Hawaii"	"Maui Island"	"Psychotria hawaiiensis"	"native"	3
"1200"	345	"USFS_FIA_Hawaii"	"Maui Island"	"Schinus terebinthifolia"	"alien"	3
"1201"	345	"USFS_FIA_Hawaii"	"Maui Island"	"Xylosma hawaiensis"	"native"	1
"1202"	346	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Broussaisia arguta"	"native"	2
"1203"	346	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Cheirodendron trigynum"	"native"	2
"1204"	346	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	15
"1205"	346	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	5
"1206"	346	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Psychotria hawaiiensis"	"native"	1
"1207"	346	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Psychotria kaduana"	"native"	1
"1208"	347	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Antidesma platyphyllum"	"native"	2
"1209"	347	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	26
"1210"	347	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	1
"1211"	350	"USFS_FIA_Hawaii"	"Maui Island"	"Antidesma platyphyllum"	"native"	1
"1212"	350	"USFS_FIA_Hawaii"	"Maui Island"	"Metrosideros polymorpha"	"native"	7
"1213"	350	"USFS_FIA_Hawaii"	"Maui Island"	"Psidium cattleianum"	"alien"	18
"1214"	350	"USFS_FIA_Hawaii"	"Maui Island"	"Spathodea campanulata"	"alien"	1
"1215"	351	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	17
"1216"	351	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	19
"1217"	351	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Psychotria kaduana"	"native"	2
"1218"	352	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Antidesma platyphyllum"	"native"	1
"1219"	352	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Cheirodendron trigynum"	"native"	1
"1220"	352	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Ilex anomala"	"native"	2
"1221"	352	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	15
"1222"	352	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	27
"1223"	353	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Archontophoenix alexandrae"	"alien"	1
"1224"	353	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Falcataria moluccana"	"alien"	3
"1225"	353	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Psidium guajava"	"alien"	1
"1226"	354	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Archontophoenix alexandrae"	"alien"	2
"1227"	354	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Psidium guajava"	"alien"	1
"1228"	355	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Archontophoenix alexandrae"	"alien"	1
"1229"	355	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Cecropia obtusifolia"	"alien"	1
"1230"	355	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Melochia umbellata"	"alien"	4
"1231"	355	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	12
"1232"	355	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	3
"1233"	356	"USFS_FIA_Hawaii"	"Maui Island"	"Ardisia elliptica"	"alien"	13
"1234"	356	"USFS_FIA_Hawaii"	"Maui Island"	"Metrosideros polymorpha"	"native"	1
"1235"	356	"USFS_FIA_Hawaii"	"Maui Island"	"Psidium guajava"	"alien"	2
"1236"	356	"USFS_FIA_Hawaii"	"Maui Island"	"Psychotria hawaiiensis"	"native"	1
"1237"	356	"USFS_FIA_Hawaii"	"Maui Island"	"Spathodea campanulata"	"alien"	1
"1238"	356	"USFS_FIA_Hawaii"	"Maui Island"	"Syzygium malaccense"	"alien"	19
"1239"	357	"USFS_FIA_Hawaii"	"Maui Island"	"Ardisia elliptica"	"alien"	3
"1240"	357	"USFS_FIA_Hawaii"	"Maui Island"	"Psidium guajava"	"alien"	3
"1241"	357	"USFS_FIA_Hawaii"	"Maui Island"	"Spathodea campanulata"	"alien"	3
"1242"	357	"USFS_FIA_Hawaii"	"Maui Island"	"Syzygium cumini"	"alien"	20
"1243"	357	"USFS_FIA_Hawaii"	"Maui Island"	"Rhodomyrtus tomentosa"	"alien"	1
"1244"	358	"USFS_FIA_Hawaii"	"Maui Island"	"Ardisia elliptica"	"alien"	11
"1245"	358	"USFS_FIA_Hawaii"	"Maui Island"	"Psidium guajava"	"alien"	1
"1246"	358	"USFS_FIA_Hawaii"	"Maui Island"	"Syzygium jambos"	"alien"	30
"1247"	359	"USFS_FIA_Hawaii"	"O'ahu Island (incl. Mokoli'i Islet)"	"Chrysophyllum oliviforme"	"alien"	1
"1248"	359	"USFS_FIA_Hawaii"	"O'ahu Island (incl. Mokoli'i Islet)"	"Psidium cattleianum"	"alien"	2
"1249"	359	"USFS_FIA_Hawaii"	"O'ahu Island (incl. Mokoli'i Islet)"	"Psychotria kaduana"	"native"	1
"1250"	359	"USFS_FIA_Hawaii"	"O'ahu Island (incl. Mokoli'i Islet)"	"Schefflera actinophylla"	"alien"	2
"1251"	359	"USFS_FIA_Hawaii"	"O'ahu Island (incl. Mokoli'i Islet)"	"Schinus terebinthifolia"	"alien"	1
"1252"	359	"USFS_FIA_Hawaii"	"O'ahu Island (incl. Mokoli'i Islet)"	"Toona ciliata"	"alien"	1
"1253"	359	"USFS_FIA_Hawaii"	"O'ahu Island (incl. Mokoli'i Islet)"	"Heliocarpus popayanensis"	"alien"	15
"1254"	360	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Grevillea robusta"	"alien"	1
"1255"	360	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	7
"1256"	360	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Schizostachyum glaucifolium"	"alien"	12
"1257"	361	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Cheirodendron trigynum"	"native"	2
"1258"	361	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Kadua axillaris"	"native"	1
"1259"	361	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	28
"1260"	362	"USFS_FIA_Hawaii"	"Maui Island"	"Broussaisia arguta"	"native"	1
"1261"	362	"USFS_FIA_Hawaii"	"Maui Island"	"Cheirodendron trigynum"	"native"	10
"1262"	362	"USFS_FIA_Hawaii"	"Maui Island"	"Kadua axillaris"	"native"	4
"1263"	362	"USFS_FIA_Hawaii"	"Maui Island"	"Metrosideros polymorpha"	"native"	12
"1264"	362	"USFS_FIA_Hawaii"	"Maui Island"	"Psychotria hawaiiensis"	"native"	1
"1265"	363	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Coprosma ochracea"	"native"	1
"1266"	363	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Ilex anomala"	"native"	3
"1267"	363	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	2
"1268"	366	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Cheirodendron trigynum"	"native"	5
"1269"	366	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	19
"1270"	367	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Broussaisia arguta"	"native"	1
"1271"	367	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	20
"1272"	368	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Cheirodendron trigynum"	"native"	3
"1273"	368	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Coprosma ochracea"	"native"	2
"1274"	368	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	23
"1275"	369	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Ilex anomala"	"native"	1
"1276"	369	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	26
"1277"	370	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Cheirodendron trigynum"	"native"	13
"1278"	370	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Coprosma ochracea"	"native"	2
"1279"	370	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	4
"1280"	371	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Cheirodendron trigynum"	"native"	3
"1281"	371	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Ilex anomala"	"native"	7
"1282"	371	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	20
"1283"	372	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	5
"1284"	373	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Cheirodendron trigynum"	"native"	1
"1285"	373	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	19
"1286"	374	"USFS_FIA_Hawaii"	"O'ahu Island (incl. Mokoli'i Islet)"	"Casuarina equisetifolia"	"alien"	6
"1287"	374	"USFS_FIA_Hawaii"	"O'ahu Island (incl. Mokoli'i Islet)"	"Eucalyptus robusta"	"alien"	1
"1288"	374	"USFS_FIA_Hawaii"	"O'ahu Island (incl. Mokoli'i Islet)"	"Syzygium cumini"	"alien"	1
"1289"	375	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Casuarina equisetifolia"	"alien"	46
"1290"	376	"USFS_FIA_Hawaii"	"O'ahu Island (incl. Mokoli'i Islet)"	"Casuarina equisetifolia"	"alien"	19
"1291"	376	"USFS_FIA_Hawaii"	"O'ahu Island (incl. Mokoli'i Islet)"	"Eucalyptus robusta"	"alien"	5
"1292"	376	"USFS_FIA_Hawaii"	"O'ahu Island (incl. Mokoli'i Islet)"	"Leucaena leucocephala"	"alien"	2
"1293"	376	"USFS_FIA_Hawaii"	"O'ahu Island (incl. Mokoli'i Islet)"	"Schinus terebinthifolia"	"alien"	7
"1294"	376	"USFS_FIA_Hawaii"	"O'ahu Island (incl. Mokoli'i Islet)"	"Ficus microcarpa"	"alien"	1
"1295"	377	"USFS_FIA_Hawaii"	"Maui Island"	"Casuarina equisetifolia"	"alien"	1
"1296"	377	"USFS_FIA_Hawaii"	"Maui Island"	"Schinus terebinthifolia"	"alien"	5
"1297"	378	"USFS_FIA_Hawaii"	"Maui Island"	"Casuarina glauca"	"alien"	2
"1298"	378	"USFS_FIA_Hawaii"	"Maui Island"	"Falcataria moluccana"	"alien"	1
"1299"	378	"USFS_FIA_Hawaii"	"Maui Island"	"Psydrax odorata"	"native"	1
"1300"	378	"USFS_FIA_Hawaii"	"Maui Island"	"Schinus terebinthifolia"	"alien"	14
"1301"	378	"USFS_FIA_Hawaii"	"Maui Island"	"Syzygium cumini"	"alien"	2
"1302"	379	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Cecropia obtusifolia"	"alien"	26
"1303"	379	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Pandanus tectorius"	"native"	30
"1304"	379	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	3
"1305"	380	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Cecropia obtusifolia"	"alien"	3
"1306"	380	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	22
"1307"	380	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Pandanus tectorius"	"native"	5
"1308"	380	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	1
"1309"	381	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Albizia saman"	"alien"	1
"1310"	381	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Cecropia obtusifolia"	"alien"	3
"1311"	381	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Melochia umbellata"	"alien"	1
"1312"	381	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Morinda citrifolia"	"alien"	5
"1313"	381	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Pandanus tectorius"	"native"	4
"1314"	381	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Cocos nucifera"	"alien"	4
"1315"	381	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Persea americana"	"alien"	1
"1316"	382	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Cecropia obtusifolia"	"alien"	1
"1317"	382	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Falcataria moluccana"	"alien"	42
"1318"	383	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Cecropia obtusifolia"	"alien"	4
"1319"	383	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Melochia umbellata"	"alien"	9
"1320"	383	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Trema orientalis"	"alien"	1
"1321"	384	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Cecropia obtusifolia"	"alien"	2
"1322"	384	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Melochia umbellata"	"alien"	2
"1323"	384	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	4
"1324"	384	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	2
"1325"	384	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Macaranga mappa"	"alien"	2
"1326"	385	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Cecropia obtusifolia"	"alien"	1
"1327"	385	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	4
"1328"	386	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Cecropia obtusifolia"	"alien"	1
"1329"	386	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	9
"1330"	386	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	10
"1331"	386	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Toona ciliata"	"alien"	4
"1332"	387	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Cecropia obtusifolia"	"alien"	1
"1333"	387	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Dillenia suffruticosa"	"alien"	1
"1334"	387	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	7
"1335"	387	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	3
"1336"	387	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Psychotria hawaiiensis"	"native"	1
"1337"	387	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Ficus microcarpa"	"alien"	2
"1338"	389	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Cheirodendron trigynum"	"native"	3
"1339"	389	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Eucalyptus robusta"	"alien"	36
"1340"	390	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	27
"1341"	391	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Cheirodendron trigynum"	"native"	5
"1342"	391	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	49
"1343"	392	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Cheirodendron trigynum"	"native"	3
"1344"	392	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	13
"1345"	393	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Cheirodendron trigynum"	"native"	4
"1346"	393	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Melicope clusiifolia"	"native"	1
"1347"	393	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	31
"1348"	393	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Myrsine lessertiana"	"native"	2
"1349"	393	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Myrsine sandwicensis"	"native"	1
"1350"	394	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Cheirodendron trigynum"	"native"	2
"1351"	394	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Ilex anomala"	"native"	6
"1352"	395	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Cheirodendron trigynum"	"native"	3
"1353"	395	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	32
"1354"	396	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Cheirodendron trigynum"	"native"	3
"1355"	396	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	37
"1356"	397	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Ilex anomala"	"native"	1
"1357"	397	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	23
"1358"	398	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Cheirodendron trigynum"	"native"	4
"1359"	398	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	1
"1360"	399	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Cheirodendron trigynum"	"native"	2
"1361"	399	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Ilex anomala"	"native"	1
"1362"	399	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	21
"1363"	399	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Myrsine lessertiana"	"native"	1
"1364"	400	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Cheirodendron trigynum"	"native"	1
"1365"	400	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Ilex anomala"	"native"	1
"1366"	400	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	38
"1367"	402	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Cheirodendron trigynum"	"native"	8
"1368"	402	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	17
"1369"	403	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Cheirodendron trigynum"	"native"	2
"1370"	403	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Ilex anomala"	"native"	11
"1371"	403	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	46
"1372"	403	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Myrica faya"	"alien"	8
"1373"	404	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Cheirodendron trigynum"	"native"	7
"1374"	404	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Ilex anomala"	"native"	6
"1375"	404	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	11
"1376"	405	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Cheirodendron trigynum"	"native"	2
"1377"	405	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	19
"1378"	406	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Cheirodendron trigynum"	"native"	1
"1379"	406	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	43
"1380"	408	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	32
"1381"	410	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Cheirodendron trigynum"	"native"	2
"1382"	410	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Ilex anomala"	"native"	1
"1383"	410	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Melicope clusiifolia"	"native"	1
"1384"	410	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	16
"1385"	410	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Myrsine lessertiana"	"native"	1
"1386"	411	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	14
"1387"	411	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Myrsine lessertiana"	"native"	1
"1388"	412	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Cheirodendron trigynum"	"native"	1
"1389"	412	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Chenopodium oahuense"	"native"	2
"1390"	412	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Ilex anomala"	"native"	2
"1391"	412	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	45
"1392"	413	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	28
"1393"	413	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	1
"1394"	414	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Eucalyptus robusta"	"alien"	3
"1395"	414	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	1
"1396"	414	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	32
"1397"	415	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	30
"1398"	416	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Ilex anomala"	"native"	1
"1399"	416	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	7
"1400"	416	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Perrottetia sandwicensis"	"native"	1
"1401"	416	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Psychotria hawaiiensis"	"native"	1
"1402"	417	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Fraxinus uhdei"	"alien"	5
"1403"	417	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Ilex anomala"	"native"	2
"1404"	417	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	17
"1405"	418	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Coprosma ochracea"	"native"	2
"1406"	418	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Ilex anomala"	"native"	2
"1407"	418	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	3
"1408"	418	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Myrsine lessertiana"	"native"	1
"1409"	419	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	17
"1410"	419	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	22
"1411"	419	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Psidium guajava"	"alien"	3
"1412"	419	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Psychotria hawaiiensis"	"native"	1
"1413"	419	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Schinus terebinthifolia"	"alien"	2
"1414"	420	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	33
"1415"	421	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Ilex anomala"	"native"	4
"1416"	421	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	10
"1417"	421	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Psychotria hawaiiensis"	"native"	10
"1418"	422	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Metrosideros polymorpha"	"native"	7
"1419"	422	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Psidium cattleianum"	"alien"	78
"1420"	423	"USFS_FIA_Hawaii"	"Hawai'i Island"	"Coprosma ochracea"	"native"	1
